game_id,selected,Goalkeeper,Defender,Midfielder,Attacker,transfers_balance,avg_team_strength_next_X,minutes,points_next_X
15231,9794,0,0,1,0,-51,2.333333333,0,0
15836,9760,0,0,1,0,-37,2.666666667,0,0
16442,9716,0,0,1,0,-48,2.666666667,0,0
16963,9645,0,0,1,0,-50,2.666666667,0,0
17457,9628,0,0,1,0,-45,2.666666667,0,0
18199,9596,0,0,1,0,-23,2.666666667,0,0
18677,9566,0,0,1,0,-40,3.333333333,0,0
227,33600,0,0,1,0,0,3,0,2.333333333
752,39154,0,0,1,0,-1468,3.333333333,90,2
1279,39913,0,0,1,0,-1598,3.333333333,90,1.666666667
1810,38549,0,0,1,0,-2692,3.333333333,90,1.333333333
2347,37839,0,0,1,0,-1966,2.666666667,90,2
2884,36815,0,0,1,0,-1559,2.666666667,90,2
3422,34910,0,0,1,0,-2153,3.333333333,90,2.333333333
3961,34662,0,0,1,0,-580,3.333333333,90,4.666666667
4503,33712,0,0,1,0,-1286,3,90,5
5049,33275,0,0,1,0,-640,2.666666667,90,5.333333333
5597,47454,0,0,1,0,12319,2.333333333,90,2
6147,59453,0,0,1,0,11069,2.666666667,90,2
6699,65505,0,0,1,0,5213,2.333333333,90,1.666666667
7252,61863,0,0,1,0,-3116,3.333333333,58,2.333333333
7808,59543,0,0,1,0,-2416,3,90,2
8366,55900,0,0,1,0,-3544,3.666666667,90,2
8925,52783,0,0,1,0,-3538,3.666666667,90,2
9487,48464,0,0,1,0,-4424,3.666666667,90,2
10052,46392,0,0,1,0,-2334,3.333333333,90,2.333333333
10620,46910,0,0,1,0,117,2.333333333,90,4.333333333
11188,45567,0,0,1,0,-1506,2.666666667,90,4
11758,45721,0,0,1,0,-397,3.333333333,90,3.666666667
12332,53658,0,0,1,0,6869,4,90,1.333333333
12911,50639,0,0,1,0,-2893,4.666666667,90,1.666666667
13518,50063,0,0,1,0,-697,3.666666667,90,1.333333333
14148,49714,0,0,1,0,-856,3,90,1.666666667
14679,51559,0,0,1,0,1174,2.333333333,90,1.666666667
15232,51411,0,0,1,0,23,2.333333333,90,2
15837,50663,0,0,1,0,-820,2.666666667,90,2
16443,51675,0,0,1,0,785,2.666666667,90,2.333333333
16964,55889,0,0,1,0,1482,2.666666667,90,2.333333333
17458,51264,0,0,1,0,-1588,2.666666667,90,2.333333333
18200,54013,0,0,1,0,1664,2.666666667,90,2
18678,52463,0,0,1,0,-1343,3.333333333,86,1.333333333
228,3960,0,0,1,0,0,3,0,0.333333333
753,3993,0,0,1,0,-528,3.333333333,10,0
1280,3530,0,0,1,0,-560,3.333333333,0,0
1811,3235,0,0,1,0,-380,3.333333333,0,0
2348,3091,0,0,1,0,-245,2.666666667,0,0.333333333
2885,2975,0,0,1,0,-162,2.666666667,0,0.333333333
3423,2884,0,0,1,0,-130,3.333333333,0,0.333333333
3962,2847,0,0,1,0,-61,3.333333333,5,0.666666667
4504,2815,0,0,1,0,-72,3,0,1
5050,2799,0,0,1,0,-38,2.666666667,0,1
5598,2869,0,0,1,0,48,2.333333333,90,0.666666667
6148,2886,0,0,1,0,-7,2.666666667,8,0.666666667
6700,2876,0,0,1,0,-36,2.333333333,0,1
7253,2786,0,0,1,0,-89,3.333333333,31,1
7809,2790,0,0,1,0,-18,3,6,0.666666667
8367,2769,0,0,1,0,-24,3.666666667,19,0.333333333
8926,2762,0,0,1,0,-32,3.666666667,55,0
9488,2762,0,0,1,0,-24,3.666666667,0,0
10053,2745,0,0,1,0,-23,3.333333333,0,0
10621,2756,0,0,1,0,-13,2.333333333,0,0
11189,2733,0,0,1,0,-31,2.666666667,0,0
11759,2639,0,0,1,0,-109,3.333333333,0,0
12333,2523,0,0,1,0,-114,4,0,0
12912,2439,0,0,1,0,-87,4.666666667,0,0
13519,2413,0,0,1,0,-27,3.666666667,0,0
14149,2364,0,0,1,0,-49,3,0,0
14680,2327,0,0,1,0,-37,2.333333333,0,0
15233,2323,0,0,1,0,-6,2.333333333,0,0
15838,2314,0,0,1,0,-10,2.666666667,0,0
16444,2300,0,0,1,0,-14,2.666666667,0,0
16965,2296,0,0,1,0,-4,2.666666667,0,0
17459,2286,0,0,1,0,-13,2.666666667,0,0
18201,2284,0,0,1,0,-3,2.666666667,0,0
18679,2277,0,0,1,0,-7,3.333333333,0,0
229,1207,0,0,1,0,0,3,0,0
754,1273,0,0,1,0,-175,3.333333333,0,0
1281,1135,0,0,1,0,-185,3.333333333,0,0
1812,1074,0,0,1,0,-99,3.333333333,0,0
2349,1059,0,0,1,0,-46,2.666666667,0,0
2886,1039,0,0,1,0,-35,2.666666667,0,0
3424,1052,0,0,1,0,-7,3.333333333,0,0
3963,1054,0,0,1,0,-15,3.333333333,0,0
4505,1074,0,0,1,0,-3,3,0,0
5051,1063,0,0,1,0,-13,2.666666667,0,0
5599,1074,0,0,1,0,0,2.333333333,0,0
6149,1056,0,0,1,0,-25,2.666666667,0,0
6701,1064,0,0,1,0,-7,2.333333333,0,0
7254,1064,0,0,1,0,-6,3.333333333,0,0
7810,1060,0,0,1,0,-9,3,0,0
8368,1047,0,0,1,0,-17,3.666666667,0,0
8927,1039,0,0,1,0,-14,3.666666667,0,0
9489,1037,0,0,1,0,-6,3.666666667,0,0
10054,1036,0,0,1,0,-7,3.333333333,0,0
10622,1038,0,0,1,0,-3,2.333333333,0,0
11190,1056,0,0,1,0,16,2.666666667,0,0
11760,1119,0,0,1,0,25,3.333333333,0,0
12334,1189,0,0,1,0,29,4,0,0
12913,1244,0,0,1,0,13,4.666666667,0,0
13520,1330,0,0,1,0,44,3.666666667,0,0
14150,1466,0,0,1,0,81,3,0,0
14681,1616,0,0,1,0,44,2.333333333,0,0
15234,1620,0,0,1,0,21,2.333333333,0,0
15839,1676,0,0,1,0,30,2.666666667,0,0
16445,1742,0,0,1,0,32,2.666666667,0,0
16966,2062,0,0,1,0,27,2.666666667,0,0
17460,1938,0,0,1,0,40,2.666666667,0,0
18202,1936,0,0,1,0,4,2.666666667,0,0
18680,1941,0,0,1,0,0,3.333333333,0,0
230,5517,0,0,1,0,0,3,0,0
755,5682,0,0,1,0,-493,3.333333333,0,0
1282,5298,0,0,1,0,-537,3.333333333,0,0
1813,5222,0,0,1,0,-264,3.333333333,0,0
2350,5711,0,0,1,0,80,2.666666667,0,0
2887,5540,0,0,1,0,-179,2.666666667,0,0
3425,5458,0,0,1,0,-143,3.333333333,0,0
3964,5431,0,0,1,0,-70,3.333333333,0,0
4506,5309,0,0,1,0,-155,3,0,0
5052,5217,0,0,1,0,-105,2.666666667,0,0
5600,5089,0,0,1,0,-150,2.333333333,0,0
6150,5424,0,0,1,0,170,2.666666667,0,0
6702,5534,0,0,1,0,56,2.333333333,0,0
7255,5587,0,0,1,0,38,3.333333333,0,0
7811,5564,0,0,1,0,-40,3,0,0
8369,5601,0,0,1,0,-12,3.666666667,0,1
8928,5693,0,0,1,0,18,3.666666667,0,1.666666667
9490,5702,0,0,1,0,10,3.666666667,0,1.666666667
10055,6112,0,0,1,0,323,3.333333333,90,1.666666667
10623,7300,0,0,1,0,1044,2.333333333,62,1.666666667
11191,7340,0,0,1,0,87,2.666666667,0,1.666666667
11761,9483,0,0,1,0,1902,3.333333333,90,1
12335,10901,0,0,1,0,1290,4,75,0.333333333
12914,10314,0,0,1,0,-507,4.666666667,0,0.333333333
13521,10022,0,0,1,0,-272,3.666666667,15,0
14151,9810,0,0,1,0,-285,3,0,0
14682,9363,0,0,1,0,-376,2.333333333,0,0
15235,9218,0,0,1,0,-255,2.333333333,0,0
15840,8957,0,0,1,0,-278,2.666666667,0,0
16446,8734,0,0,1,0,-235,2.666666667,0,0
16967,8570,0,0,1,0,-213,2.666666667,0,0.333333333
17461,8322,0,0,1,0,-206,2.666666667,0,0.333333333
18203,8133,0,0,1,0,-225,2.666666667,0,0.333333333
18681,7930,0,0,1,0,-214,3.333333333,3,1
231,10282,0,0,1,0,0,3,0,1
756,15602,0,0,1,0,84,3.333333333,79,0.333333333
1283,14633,0,0,1,0,-1456,3.333333333,8,0
1814,13383,0,0,1,0,-1622,3.333333333,0,0
2351,12704,0,0,1,0,-1000,2.666666667,0,0
2888,12280,0,0,1,0,-620,2.666666667,0,0
3426,11792,0,0,1,0,-583,3.333333333,0,0
3965,11540,0,0,1,0,-358,3.333333333,0,0
4507,11350,0,0,1,0,-323,3,0,0
5053,11229,0,0,1,0,-202,2.666666667,0,0
5601,11062,0,0,1,0,-233,2.333333333,0,0
6151,10934,0,0,1,0,-204,2.666666667,0,0
6703,10867,0,0,1,0,-159,2.333333333,0,0
7256,10818,0,0,1,0,-82,3.333333333,0,0
7812,10759,0,0,1,0,-87,3,0,0
8370,10692,0,0,1,0,-104,3.666666667,0,0
8929,10656,0,0,1,0,-116,3.666666667,0,0
9491,10609,0,0,1,0,-87,3.666666667,0,0
10056,10549,0,0,1,0,-109,3.333333333,0,0
10624,10559,0,0,1,0,-52,2.333333333,0,0
11192,10568,0,0,1,0,-53,2.666666667,0,0
11762,10569,0,0,1,0,-116,3.333333333,0,0
12336,10555,0,0,1,0,-74,4,0,0
12915,10547,0,0,1,0,-69,4.666666667,0,0
13522,10407,0,0,1,0,-148,3.666666667,0,0
14152,10059,0,0,1,0,-353,3,0,0
14683,9808,0,0,1,0,-258,2.333333333,0,0
15236,9746,0,0,1,0,-69,2.333333333,0,0
15841,9688,0,0,1,0,-55,2.666666667,0,0
16447,9613,0,0,1,0,-79,2.666666667,0,0
16968,9557,0,0,1,0,-53,2.666666667,0,0
17462,9508,0,0,1,0,-54,2.666666667,0,0
18204,9485,0,0,1,0,-27,2.666666667,0,0
18682,9464,0,0,1,0,-23,3.333333333,0,0
232,3158,0,0,1,0,0,3,0,0
757,2772,0,0,1,0,-602,3.333333333,0,0
1284,2490,0,0,1,0,-431,3.333333333,0,0
1815,2430,0,0,1,0,-202,3.333333333,0,0
2352,2407,0,0,1,0,-149,2.666666667,0,0
2889,2318,0,0,1,0,-118,2.666666667,0,0
3427,2231,0,0,1,0,-104,3.333333333,0,0
3966,2376,0,0,1,0,-7,3.333333333,0,0
4508,2616,0,0,1,0,-16,3,0,0
5054,2554,0,0,1,0,-84,2.666666667,0,0
5602,2488,0,0,1,0,-80,2.333333333,0,0
6152,2450,0,0,1,0,-54,2.666666667,0,0
6704,2398,0,0,1,0,-63,2.333333333,0,0.333333333
7257,2391,0,0,1,0,-25,3.333333333,0,0.333333333
7813,2393,0,0,1,0,-3,3,0,0.333333333
8371,2397,0,0,1,0,-12,3.666666667,54,0
8930,2384,0,0,1,0,-25,3.666666667,0,0
9492,2385,0,0,1,0,-15,3.666666667,0,0
10057,2390,0,0,1,0,-12,3.333333333,0,0
10625,2389,0,0,1,0,-9,2.333333333,0,0
11193,2373,0,0,1,0,-28,2.666666667,0,0
11763,2336,0,0,1,0,-54,3.333333333,0,0
12337,2244,0,0,1,0,-91,4,0,0
12916,2174,0,0,1,0,-72,4.666666667,0,0
13523,2156,0,0,1,0,-20,3.666666667,0,0
14153,2120,0,0,1,0,-36,3,0,0
14684,2088,0,0,1,0,-32,2.333333333,0,0
15237,2075,0,0,1,0,-16,2.333333333,0,0
15842,2069,0,0,1,0,-6,2.666666667,0,0
16448,2054,0,0,1,0,-16,2.666666667,0,0
16969,2042,0,0,1,0,-9,2.666666667,0,0
17463,2034,0,0,1,0,-11,2.666666667,0,0
18205,2034,0,0,1,0,-1,2.666666667,0,0
18683,2027,0,0,1,0,-7,3.333333333,0,0
233,32765,0,0,1,0,0,3,0,4.333333333
758,67445,0,0,1,0,21819,3.333333333,62,5.333333333
1285,129282,0,0,1,0,52279,3.333333333,81,5
1816,127757,0,0,1,0,-1666,3.333333333,77,7
2353,252800,0,0,1,0,111040,2.666666667,82,7.333333333
2890,434666,0,0,1,0,173090,2.666666667,90,5.333333333
3428,721488,0,0,1,0,271802,3.333333333,84,3.333333333
3967,1010671,0,0,1,0,279587,3.333333333,84,2
4509,1040056,0,0,1,0,39010,3,79,2.333333333
5055,1085753,0,0,1,0,39912,2.666666667,74,1.666666667
5603,975225,0,0,1,0,-109405,2.333333333,90,0.333333333
6153,536125,0,0,1,0,-436049,2.666666667,81,2
6705,324369,0,0,1,0,-214722,2.333333333,0,5.333333333
7258,307246,0,0,1,0,-25820,3.333333333,27,6.666666667
7814,335560,0,0,1,0,25648,3,90,4.333333333
8372,360481,0,0,1,0,23943,3.666666667,90,3
8931,366301,0,0,1,0,4485,3.666666667,90,3
9493,320846,0,0,1,0,-44042,3.666666667,45,2.666666667
10058,307547,0,0,1,0,-14922,3.333333333,81,0.666666667
10626,326699,0,0,1,0,15230,2.333333333,77,0.333333333
11194,299464,0,0,1,0,-25779,2.666666667,90,1.666666667
11764,291025,0,0,1,0,-10591,3.333333333,0,2.333333333
12338,259050,0,0,1,0,-31698,4,90,2.666666667
12917,239591,0,0,1,0,-20329,4.666666667,17,2
13524,229455,0,0,1,0,-9611,3.666666667,74,2
14154,229120,0,0,1,0,-2005,3,61,3.333333333
14685,271324,0,0,1,0,36129,2.333333333,90,3.333333333
15238,283657,0,0,1,0,17076,2.333333333,90,4.666666667
15843,316734,0,0,1,0,32819,2.666666667,90,5.666666667
16449,351474,0,0,1,0,33732,2.666666667,90,6
16970,516611,0,0,1,0,67249,2.666666667,80,6.333333333
17464,370498,0,0,1,0,-15559,2.666666667,63,4
18206,524308,0,0,1,0,106164,2.666666667,90,3.666666667
18684,482126,0,0,1,0,-28388,3.333333333,90,3.333333333
234,242752,0,0,0,1,0,3,0,1.666666667
759,456773,0,0,0,1,98977,3.333333333,27,-0.333333333
1286,200096,0,0,0,1,-243794,3.333333333,65,0.666666667
1817,159681,0,0,0,1,-51555,3.333333333,0,4.333333333
2354,194378,0,0,0,1,24578,2.666666667,0,7
2891,211645,0,0,0,1,13372,2.666666667,83,7
3429,245393,0,0,0,1,28563,3.333333333,90,4
3968,299165,0,0,0,1,46320,3.333333333,73,1.666666667
4510,273567,0,0,0,1,-22642,3,90,1.666666667
5056,284254,0,0,0,1,5894,2.666666667,90,1.666666667
5604,313301,0,0,0,1,25240,2.333333333,45,4
6154,297886,0,0,0,1,-15634,2.666666667,90,6
6706,245253,0,0,0,1,-50947,2.333333333,90,5.333333333
7259,258324,0,0,0,1,8837,3.333333333,34,2.666666667
7815,249688,0,0,0,1,-7681,3,71,0.666666667
8373,199268,0,0,0,1,-48831,3.666666667,0,3.666666667
8932,180818,0,0,0,1,-20840,3.666666667,0,5
9494,174462,0,0,0,1,-7989,3.666666667,90,5
10059,183164,0,0,0,1,6369,3.333333333,83,4.666666667
10627,300003,0,0,0,1,103260,2.333333333,87,4
11195,259252,0,0,0,1,-32129,2.666666667,67,5
11765,292454,0,0,0,1,24704,3.333333333,90,3
12339,273061,0,0,0,1,-19608,4,90,2.666666667
12918,242790,0,0,0,1,-31751,4.666666667,90,2
13525,231810,0,0,0,1,-11219,3.666666667,89,2
14155,221476,0,0,0,1,-12608,3,90,4
14686,278127,0,0,0,1,32106,2.333333333,31,5.666666667
15239,304895,0,0,0,1,47289,2.333333333,90,10.33333333
15844,348194,0,0,0,1,43217,2.666666667,90,8.666666667
16450,430951,0,0,0,1,80849,2.666666667,82,8
16971,1130790,0,0,0,1,279496,2.666666667,90,8
17465,458936,0,0,0,1,-166158,2.666666667,90,8
18207,867157,0,0,0,1,280676,2.666666667,89,9
18685,890784,0,0,0,1,61389,3.333333333,90,8
235,77976,0,0,0,1,0,3,0,0.333333333
760,64017,0,0,0,1,-18655,3.333333333,0,0.666666667
1287,44549,0,0,0,1,-20194,3.333333333,0,0.666666667
1818,42702,0,0,0,1,-4027,3.333333333,2,0.666666667
2355,41439,0,0,0,1,-2562,2.666666667,14,0.333333333
2892,39658,0,0,0,1,-2388,2.666666667,0,0.666666667
3430,38050,0,0,0,1,-2013,3.333333333,5,0.666666667
3969,36787,0,0,0,1,-1559,3.333333333,0,1
4511,35452,0,0,0,1,-1756,3,4,0.666666667
5057,35032,0,0,0,1,-675,2.666666667,15,0.666666667
5605,34696,0,0,0,1,-603,2.333333333,10,1
6155,34124,0,0,0,1,-779,2.666666667,0,1
6707,34276,0,0,0,1,-166,2.333333333,6,2
7260,34772,0,0,0,1,296,3.333333333,69,1.666666667
7816,34469,0,0,0,1,-350,3,0,2
8374,34554,0,0,0,1,-100,3.666666667,18,0.666666667
8933,35288,0,0,0,1,299,3.666666667,11,0.666666667
9495,34734,0,0,0,1,-650,3.666666667,1,0.666666667
10060,34302,0,0,0,1,-651,3.333333333,0,0.666666667
10628,34551,0,0,0,1,16,2.333333333,2,0.333333333
11196,34487,0,0,0,1,-245,2.666666667,11,0
11766,34308,0,0,0,1,-535,3.333333333,0,0.333333333
12340,33948,0,0,0,1,-537,4,0,0.666666667
12919,33526,0,0,0,1,-575,4.666666667,0,1
13526,33545,0,0,0,1,-100,3.666666667,6,1
14156,33572,0,0,0,1,-125,3,16,1
14687,33854,0,0,0,1,-1,2.333333333,2,0.666666667
15240,34042,0,0,0,1,109,2.333333333,5,0.666666667
15845,34107,0,0,0,1,0,2.666666667,1,0.333333333
16451,34082,0,0,0,1,-123,2.666666667,0,0.333333333
16972,34791,0,0,0,1,167,2.666666667,18,0.333333333
17466,34291,0,0,0,1,-152,2.666666667,0,0.333333333
18208,34433,0,0,0,1,33,2.666666667,0,0.333333333
18686,34400,0,0,0,1,-77,3.333333333,29,0
236,47721,0,0,0,1,0,3,0,2.666666667
761,66677,0,0,0,1,4656,3.333333333,90,2.333333333
1288,63685,0,0,0,1,-5439,3.333333333,8,3.333333333
1819,60845,0,0,0,1,-5147,3.333333333,66,5.666666667
2356,55157,0,0,0,1,-7350,2.666666667,29,6
2893,54526,0,0,0,1,-1949,2.666666667,29,6.333333333
3431,85599,0,0,0,1,26490,3.333333333,76,3
3970,84970,0,0,0,1,-137,3.333333333,90,3
4512,86030,0,0,0,1,-461,3,66,1.333333333
5058,103366,0,0,0,1,15462,2.666666667,60,0.666666667
5606,120803,0,0,0,1,16381,2.333333333,60,1.333333333
6156,101958,0,0,0,1,-18151,2.666666667,0,1.666666667
6708,86592,0,0,0,1,-16199,2.333333333,30,2.333333333
7261,84624,0,0,0,1,-2650,3.333333333,20,1.333333333
7817,78957,0,0,0,1,-5739,3,18,1.333333333
8375,74330,0,0,0,1,-4626,3.666666667,90,1
8934,74955,0,0,0,1,-390,3.666666667,55,0.666666667
9496,68935,0,0,0,1,-5936,3.666666667,17,0.666666667
10061,64699,0,0,0,1,-4469,3.333333333,6,0.333333333
10629,63120,0,0,0,1,-2002,2.333333333,0,0.333333333
11197,61036,0,0,0,1,-2225,2.666666667,22,0.333333333
11767,58411,0,0,0,1,-2948,3.333333333,0,0.666666667
12341,56344,0,0,0,1,-2186,4,0,1
12920,54874,0,0,0,1,-1659,4.666666667,7,1
13527,54216,0,0,0,1,-747,3.666666667,1,1
14157,53381,0,0,0,1,-963,3,6,1
14688,53217,0,0,0,1,-431,2.333333333,18,1
15241,53376,0,0,0,1,69,2.333333333,16,0.666666667
15846,53113,0,0,0,1,-286,2.666666667,1,0.333333333
16452,53216,0,0,0,1,-4,2.666666667,7,0.333333333
16973,53277,0,0,0,1,-315,2.666666667,0,0.666666667
17467,52477,0,0,0,1,-531,2.666666667,0,1
18209,52769,0,0,0,1,85,2.666666667,1,1
18687,52434,0,0,0,1,-323,3.333333333,1,0.666666667
457,11225,1,0,0,0,0,3,0,0
982,11403,1,0,0,0,-834,3.333333333,0,0
1509,11054,1,0,0,0,-695,3.333333333,0,0
2040,10691,1,0,0,0,-583,3.333333333,0,0
2577,10447,1,0,0,0,-429,2.666666667,0,0
3114,10287,1,0,0,0,-253,2.666666667,0,0
3652,10093,1,0,0,0,-270,3.333333333,0,0
4191,9955,1,0,0,0,-185,3.333333333,0,0
4733,9828,1,0,0,0,-180,3,0,0
5279,9730,1,0,0,0,-129,2.666666667,0,0
5827,9617,1,0,0,0,-144,2.333333333,0,0
6377,9542,1,0,0,0,-99,2.666666667,0,0
6929,9472,1,0,0,0,-100,2.333333333,0,0
7482,9436,1,0,0,0,-54,3.333333333,0,0
8038,9386,1,0,0,0,-67,3,0,0
8596,9333,1,0,0,0,-68,3.666666667,0,0
9155,9295,1,0,0,0,-70,3.666666667,0,0
9717,9271,1,0,0,0,-60,3.666666667,0,0
10282,9270,1,0,0,0,-62,3.333333333,0,0
10850,9240,1,0,0,0,-66,2.333333333,0,0
11418,9167,1,0,0,0,-91,2.666666667,0,0
11988,9165,1,0,0,0,-69,3.333333333,0,0
12562,9072,1,0,0,0,-111,4,0,0
13141,9031,1,0,0,0,-70,4.666666667,0,0
13771,9001,1,0,0,0,-35,3.666666667,0,0
14378,9000,1,0,0,0,-38,3,0,0
14884,8985,1,0,0,0,-53,2.333333333,0,0
15462,8980,1,0,0,0,-8,2.333333333,0,0
16067,8963,1,0,0,0,-34,2.666666667,0,0
16673,8948,1,0,0,0,-26,2.666666667,0,0
17043,9085,1,0,0,0,-13,2.666666667,0,0
17814,8909,1,0,0,0,-44,2.666666667,0,0
18309,8894,1,0,0,0,-22,2.666666667,0,0
18910,8872,1,0,0,0,-29,3.333333333,0,0
492,9921,0,0,1,0,0,3,0,0.666666667
1017,10137,0,0,1,0,-1295,3.333333333,27,3
1544,7309,0,0,1,0,-3088,3.333333333,0,3.666666667
2075,6152,0,0,1,0,-1416,3.333333333,12,3.333333333
2612,25150,0,0,1,0,16062,2.666666667,90,0.666666667
3149,22959,0,0,1,0,-1748,2.666666667,60,0.333333333
3687,17938,0,0,1,0,-5103,3.333333333,45,0.666666667
4226,14803,0,0,1,0,-3337,3.333333333,0,1
4768,12501,0,0,1,0,-2493,3,10,0.666666667
5314,11171,0,0,1,0,-1417,2.666666667,21,1.333333333
5862,10019,0,0,1,0,-1222,2.333333333,45,1
6412,9287,0,0,1,0,-767,2.666666667,0,1
6964,8797,0,0,1,0,-527,2.333333333,90,0
7517,8318,0,0,1,0,-498,3.333333333,0,0.333333333
8073,7783,0,0,1,0,-528,3,0,0.666666667
8631,7508,0,0,1,0,-292,3.666666667,0,0.666666667
9190,7396,0,0,1,0,-136,3.666666667,34,0.333333333
9752,7298,0,0,1,0,-135,3.666666667,45,0.333333333
10317,7184,0,0,1,0,-135,3.333333333,0,0.666666667
10885,7032,0,0,1,0,-170,2.333333333,0,1
11453,6966,0,0,1,0,-85,2.666666667,32,0.666666667
12023,6912,0,0,1,0,-94,3.333333333,45,0.333333333
12597,6820,0,0,1,0,-108,4,14,0
13176,6715,0,0,1,0,-121,4.666666667,0,0.666666667
13809,6660,0,0,1,0,-61,3.666666667,0,1
14413,6699,0,0,1,0,17,3,28,1
14913,6878,0,0,1,0,133,2.333333333,71,0.333333333
15497,6888,0,0,1,0,16,2.333333333,45,0.333333333
16102,6835,0,0,1,0,-52,2.666666667,0,0.333333333
16708,6833,0,0,1,0,-16,2.666666667,0,0.666666667
17068,6901,0,0,1,0,2,2.666666667,18,0.333333333
17863,6771,0,0,1,0,-83,2.666666667,0,0.333333333
18333,6783,0,0,1,0,1,2.666666667,1,0
18948,6748,0,0,1,0,-43,3.333333333,0,0
501,2899,0,1,0,0,0,3,0,0
1026,3122,0,1,0,0,-469,3.333333333,0,0
1553,2871,0,1,0,0,-467,3.333333333,0,0
2084,2690,0,1,0,0,-363,3.333333333,0,0
2621,2084,0,1,0,0,-631,2.666666667,0,0
3158,1895,0,1,0,0,-223,2.666666667,0,0
3696,1751,0,1,0,0,-149,3.333333333,0,0
4235,1677,0,1,0,0,-76,3.333333333,0,0
4777,1598,0,1,0,0,-80,3,0,0
5323,1575,0,1,0,0,-28,2.666666667,0,0
5871,1541,0,1,0,0,-35,2.333333333,0,0
6421,1516,0,1,0,0,-25,2.666666667,0,0
6973,1491,0,1,0,0,-25,2.333333333,0,0
7526,1483,0,1,0,0,-8,3.333333333,0,0
8082,1472,0,1,0,0,-12,3,0,0
8640,1468,0,1,0,0,-4,3.666666667,0,0
9199,1456,0,1,0,0,-14,3.666666667,0,0
9761,1442,0,1,0,0,-12,3.666666667,0,0
10326,1436,0,1,0,0,-9,3.333333333,0,0
10894,1422,0,1,0,0,-16,2.333333333,0,0
11462,1414,0,1,0,0,-7,2.666666667,0,0
12032,1404,0,1,0,0,-12,3.333333333,0,0
12606,1392,0,1,0,0,-14,4,0,0
13185,1390,0,1,0,0,-3,4.666666667,0,0
13818,1385,0,1,0,0,-4,3.666666667,0,0
14422,1371,0,1,0,0,-14,3,0,0
14919,1366,0,1,0,0,-5,2.333333333,0,0
15506,1367,0,1,0,0,1,2.333333333,0,0
16111,1364,0,1,0,0,-3,2.666666667,0,0
16717,1362,0,1,0,0,-2,2.666666667,0,0
17075,1359,0,1,0,0,-1,2.666666667,0,0
17877,1358,0,1,0,0,-3,2.666666667,0,0
18340,1358,0,1,0,0,1,2.666666667,0,0
18957,1359,0,1,0,0,0,3.333333333,0,0
515,3574,0,1,0,0,0,3,0,0
1040,3569,0,1,0,0,-768,3.333333333,0,0
1567,2657,0,1,0,0,-947,3.333333333,0,0
2098,2248,0,1,0,0,-460,3.333333333,0,0
2635,2081,0,1,0,0,-212,2.666666667,0,0
3172,2070,0,1,0,0,-83,2.666666667,0,0
3710,2018,0,1,0,0,-102,3.333333333,0,0
4249,2003,0,1,0,0,-61,3.333333333,0,0.333333333
4791,1991,0,1,0,0,-70,3,0,0.333333333
5337,1994,0,1,0,0,-28,2.666666667,0,0.666666667
5885,2035,0,1,0,0,-1,2.333333333,79,0.333333333
6435,2042,0,1,0,0,-16,2.666666667,0,0.666666667
6987,2064,0,1,0,0,-14,2.333333333,1,1
7540,2064,0,1,0,0,-18,3.333333333,0,1
8096,2073,0,1,0,0,-17,3,21,0.666666667
8654,2092,0,1,0,0,2,3.666666667,90,0
9213,2125,0,1,0,0,-15,3.666666667,0,0
9775,2133,0,1,0,0,-25,3.666666667,0,0.666666667
10340,2121,0,1,0,0,-32,3.333333333,0,0.666666667
10908,2136,0,1,0,0,-14,2.333333333,0,0.666666667
11476,2180,0,1,0,0,10,2.666666667,90,0
12046,2217,0,1,0,0,-16,3.333333333,0,0
12620,2205,0,1,0,0,-41,4,0,0
13199,2197,0,1,0,0,-35,4.666666667,0,0
13835,2209,0,1,0,0,-4,3.666666667,0,0
14436,2204,0,1,0,0,-24,3,0,0
14929,2260,0,1,0,0,7,2.333333333,0,0
15520,2261,0,1,0,0,-5,2.333333333,0,0
16125,2266,0,1,0,0,-5,2.666666667,0,0
16731,2271,0,1,0,0,-13,2.666666667,0,0
17086,2381,0,1,0,0,19,2.666666667,0,0.666666667
17899,2330,0,1,0,0,4,2.666666667,0,0.666666667
18347,2335,0,1,0,0,-11,2.666666667,0,0.666666667
18973,2384,0,1,0,0,27,3.333333333,90,0
1052,0,0,0,1,0,0,3.333333333,0,2
1579,37000,0,0,1,0,23207,3.333333333,90,1.666666667
2110,52385,0,0,1,0,10902,3.333333333,90,2.666666667
2647,54370,0,0,1,0,177,2.666666667,90,3.333333333
3184,53776,0,0,1,0,-1499,2.666666667,90,3.333333333
3722,58314,0,0,1,0,3174,3.333333333,90,2.333333333
4261,64617,0,0,1,0,5218,3.333333333,90,1.333333333
4803,69018,0,0,1,0,3307,3,90,1.666666667
5349,70604,0,0,1,0,1258,2.666666667,90,2
5897,66461,0,0,1,0,-4292,2.333333333,0,2.666666667
6447,67973,0,0,1,0,731,2.666666667,90,2.666666667
6999,68307,0,0,1,0,-60,2.333333333,90,2.333333333
7552,69401,0,0,1,0,764,3.333333333,90,2
8108,73963,0,0,1,0,3965,3,90,1.666666667
8666,76706,0,0,1,0,2396,3.666666667,70,1.666666667
9225,75349,0,0,1,0,-1649,3.666666667,78,2
9787,72943,0,0,1,0,-2505,3.666666667,90,2
